name,mass,radius,right_ascension,declination,distance
Kepler-20 d,0.06,0.25,287.6980141666667,42.33869425,290.0
TrES-4 A b,0.494,1.838,268.3041666666667,37.211666666666666,485.0
TOI-1333 b,2.37,1.396,325.0166666666667,48.40694444444444,200.4
TOI-519 b,14.0,1.07,124.60695000000001,-18.337082944444447,115.557
KOI-1474 b,2.5,0.964,295.4179129166667,51.18476833333333,1041.34
Kepler-1767 b,0.0294,0.269,293.6458333333333,46.98972222222222,820.506
WASP-85 A b,1.265,1.24,175.908375,6.563722222222222,128.0
HATS-70 b,12.9,1.384,109.10453333333334,-30.75559486111111,1307.0
Kepler-1881 b,0.0289,0.266,293.6375,44.9825,1057.21
HATS-76 b,2.629,1.079,70.34166666666667,-31.679444444444446,390.0
HD 151450 b,0.11719,0.607,252.00833333333333,-14.035555555555556,43.6002
HD 151450 c,5.14148,1.15,252.00833333333333,-14.035555555555556,43.6002
WASP-38 b,2.71,1.09,243.95985499999998,10.032579,110.0
Kepler-1853 b,0.00918,0.135,284.74583333333334,46.37361111111111,562.348
Kepler-1846 b,0.0118,0.157,294.39166666666665,44.76305555555555,374.615
Kepler-1991 b,0.00869,0.165,285.0375,45.071111111111115,855.82
Kepler-1991 c,0.0224,0.259,285.0375,45.071111111111115,855.82
Kepler-1841 b,0.00888,0.133,287.70833333333337,40.68527777777778,631.7
WASP-5 b,1.637,1.171,359.34898541666666,-40.722848472222225,297.0
HATS-31 b,0.88,1.64,191.70282666666668,-23.405972222222225,872.0
EPIC 246193072 b,0.26,0.774,351.1333333333333,-4.8358333333333325,230.36
Kepler-1798 b,0.0187,0.206,291.725,37.528888888888886,395.196
CoRoT-17 b,2.45,1.02,278.69925541666663,-5.387746694444445,920.0
K2-232 b,0.398,1.0,73.76651041666666,18.654530666666666,131.21
Kepler-324 b,0.00489,0.102,286.4708333333333,49.649166666666666,501.574
Kepler-324 d,0.00702,0.101,286.4708333333333,49.649166666666666,501.574
Kepler-324 c,0.0317,0.281,286.4708333333333,49.649166666666666,501.574
K2-416 b,5.2,0.237,349.2208333333333,-4.798611111111111,120.311
KMT-2021-BLG-0240L b,0.21,0.856,267.57916666666665,-29.995,6600.0
Kepler-1847 b,0.0251,0.245,296.6,44.32527777777778,1693.86
TOI-4087 b,0.73,1.164,217.925,83.37277777777777,301.676
TOI-3912 b,0.406,1.274,215.8,24.076666666666668,465.992
HATS-68 b,1.29,1.232,15.005889166666668,-57.09524313888889,614.6
Kepler-1923 b,0.0142,0.175,298.08333333333337,40.34638888888889,990.838
SDSS J1110+0116,11.0,1.18,167.54166666666666,1.2702777777777776,19.19
TOI-1680 b,0.00865,0.131,292.3125,65.9738888888889,37.2209
WASP-49 b,0.378,1.115,91.0894725,-15.034692000000001,170.0
WASP-53 b,2.132,1.074,31.909205416666666,-19.33812177777778,202.51
TOI-1411 b,2.5,1.36,232.94583333333333,47.05694444444444,32.5
WASP-20 b,0.313,1.458,5.160567083333333,-22.064223944444443,210.0
2MASS J0030-1450,10.0,1.36,7.625541666666667,-13.157388888888889,26.7
TOI-3540 b,1.18,2.1,328.90833333333336,28.179444444444446,282.4
EPIC 201577035 b,0.085,0.3426,172.12196,1.6906325,271.0
OGLE-TR-10 b,0.68,1.72,267.8677454166667,-28.123546416666667,1500.0
TOI-3984 A b,0.14,0.71,226.3375,36.786944444444444,108.883
HD 110113 b,4.55,0.1829,190.03658583333333,-43.68798122222223,106.3
TOI-1899 b,0.66,1.15,299.425,40.14333333333333,128.4
WASP-130 b,1.23,0.89,203.10598333333334,-41.47527777777778,180.0
HATS-56 b,0.902,1.688,180.165125,-44.20055683333334,573.5
KMT-2019-BLG-0371L b,7.7,1.13,268.3833333333333,-30.445,7010.0
HD 114082 b,8.0,1.0,197.3166666666667,-59.69166666666667,95.3906
WASP-47 b,1.164,1.139,331.2030258333333,-11.98111086111111,200.0
WASP-47 e,0.0384,0.1631,331.2030258333333,-11.98111086111111,200.0
WASP-47 d,0.0328,0.324,331.2030258333333,-11.98111086111111,200.0
Kepler-503 b,79.0,0.96,290.63648830713004,38.707660869179726,1628.0
TOI-3807 b,1.04,1.65,139.1125,69.07416666666666,421.745
TOI-431 b,0.00966,0.1142,83.27083333333333,-25.276111111111113,32.61
TOI-431 d,0.0311,0.2935,83.27083333333333,-25.276111111111113,32.61
HD 94771 b,0.53,1.27,163.975,-34.885555555555555,57.7807
WASP-181 b,0.299,1.184,26.79324833333333,3.1330270833333334,443.0
HATS-63 b,0.96,1.207,67.41855375,-27.802712777777778,634.7
WISE J2216+1952,5.0,1.32,334.11925,19.880027777777777,30.7
Kepler-1312 b,0.0159,0.187,292.9708333333333,41.03583333333333,299.104
Kepler-1312 c,0.00337,0.092,292.9708333333333,41.03583333333333,299.104
HAT-P-15 b,1.946,1.072,66.24806125,39.46064233333334,190.0
Kepler-422 b,0.43,1.15,282.62965541666665,46.32333138888889,651.31
HD 6860 b,28.26,1.06,17.43333333333333,35.620555555555555,61.12469
WASP-28 b,0.907,1.213,353.61617291666664,-0.41996866666666666,410.0
Gliese 3470 b,0.0432,0.346,119.77433125,15.391455555555556,30.7
HD 207496 b,0.01919,0.201,328.71666666666664,-76.66111111111111,23.606
HD 88072 b,7.903,1.12,152.34583333333333,2.371111111111111,35.9098
KMT-2017-BLG-0428L b,0.01759,0.199,271.3833333333333,-27.509722222222223,5400.0
WASP-37 b,1.696,1.136,221.9440075,1.0649450833333334,338.0
TOI-1811 b,0.974,1.0,188.92083333333332,27.214444444444442,128.3
TIC 172900988 (AB) b,2.84,0.9876,128.66250000000002,31.55388888888889,246.263
Kepler-15 b,0.66,0.96,296.20056875,49.14008261111111,755.4
WASP-169 b,0.561,1.304,127.3872875,-11.055248138888889,638.38
K2-374 c,0.0174,0.197,137.3791666666667,16.355833333333333,359.439
K2-374 b,0.00996,0.142,137.3791666666667,16.355833333333333,359.439
HD 202772 A b,1.017,1.545,319.7,-25.383611111111108,147.2
Kepler-1777 b,0.0163,0.19,290.3291666666667,37.723055555555554,619.146
KMT-2017-BLG-0673L b,3.67,1.16,264.75833333333327,-32.191944444444445,5080.0
HD 205158 b,0.38835,1.23,323.9166666666667,-58.30666666666667,86.6159
CoRoT-27 b,10.39,1.007,278.49583041666665,5.538423111111111,1035.2
TIC 237913194 b,1.942,1.117,22.445833333333336,-59.26,308.79
Kepler-1704 b,4.15,1.065,291.19999999999993,51.14416666666666,835.455
LTT 1445 A b,0.00903,0.11643,45.4625,-15.406666666666666,6.9
LTT 1445 A c,0.00485,0.10233,45.4625,-15.406666666666666,6.9
HATS-5 b,0.237,0.912,67.22284625,-20.518038166666667,257.0
HATS-58 A b,1.03,1.095,186.78745,-47.02155833333333,425.5
TOI-421 b,0.02256,0.239,81.85344083333334,-13.723042416666665,74.94
TOI-421 c,0.05166,0.454,81.85344083333334,-13.723042416666665,74.94
KMT-2021-BLG-2010L b,1.07,1.23,268.0083333333333,-31.73027777777778,7090.0
WASP-159 b,0.55,1.38,68.13648333333333,-37.031679305555556,926.0
WD 1856+534 b,13.8,0.928,284.41393166666666,53.50925044444445,24.75
NGTS-23 b,0.613,1.267,70.43333333333334,-39.955555555555556,1074.95
Kepler-1876 b,0.00755,0.076,299.1625,41.14388888888889,259.935
TOI-1416 b,0.01095,0.145,216.92499999999998,41.95305555555556,55.0135
WASP-123 b,0.92,1.327,289.47929833333336,-31.140012527777778,199.053
WASP-103 b,1.49,1.528,249.31489708333334,7.1833663888888895,470.0
K2-399 b,0.0959,0.54,158.07500000000002,2.2377777777777776,515.491
Kepler-616 b,0.0204,0.217,294.98749999999995,46.83833333333334,945.775
Kepler-616 c,0.0363,0.304,294.98749999999995,46.83833333333334,945.775
Kepler-616 d,0.0237,0.237,294.98749999999995,46.83833333333334,945.775
TOI-849 b,0.12299,0.307,28.716666666666665,-28.578333333333333,224.9
HATS-12 b,2.4,1.35,289.20239291666667,-18.64409811111111,981.0
Kepler-454 b,0.02152,0.2114,287.4785275,38.22886716666667,200.0
Kepler-1713 b,0.0113,0.153,287.3458333333333,43.37833333333333,295.293
WASP-112 b,0.88,1.191,339.48932375,-34.84601269444445,450.0
Kepler-1600 b,0.0313,0.279,291.40000000000003,38.78777777777778,1030.81
Kepler-1600 c,0.0139,0.173,291.40000000000003,38.78777777777778,1030.81
Kepler-1886 b,0.0226,0.23,296.2625,39.40611111111111,1059.51
Kepler-289 b,0.023,0.192,297.46530666666666,42.882852666666665,700.0
PH3 c,0.013,0.239,297.46530666666666,42.882852666666665,700.0
Kepler-289 c,0.415,1.034,297.46530666666666,42.882852666666665,700.0
Qatar-1 b,1.33,1.164,303.3833333333333,65.16194444444444,186.6
K2-343 c,0.0149,0.18,134.20416666666665,21.502777777777776,166.169
K2-343 b,0.0106,0.147,134.20416666666665,21.502777777777776,166.169
TOI-672 b,0.0757,0.469,167.99166666666667,-38.67194444444444,66.9071
TOI-5678 b,0.06293,0.438,47.38333333333333,-33.801388888888894,165.393
K2-335 b,0.0174,0.197,129.39166666666668,16.521944444444443,557.993
WASP-122 b,1.372,1.972,108.30147458333334,-41.59024575,251.934
PSO J318.5-22,6.5,1.53,318.53333333333336,22.860000000000003,24.6
HD 86226 c,0.02281,0.193,149.12435041666666,-23.90061230555556,45.57
CoRoT-10 b,2.75,0.97,291.063695,0.7461121944444444,345.0
K2-386 b,0.0189,0.207,18.300000000000004,7.013055555555556,428.785
K2-342 b,0.015,0.181,133.12083333333334,21.238611111111112,208.357
HATS-1 b,1.855,1.302,175.52533541666665,-22.64515886111111,303.0
TOI-4791 b,2.31,1.11,109.38749999999999,-18.171111111111113,328.802
WASP-60 b,0.514,0.86,356.66656125,31.155936666666666,400.0
HD 63935 b,0.034,0.2668,117.92498541666667,9.386053666666665,48.8
HD 63935 c,0.0349,0.259,117.92498541666667,9.386053666666665,48.8
HAT-P-51 b,0.309,1.293,21.06517208333333,32.81077163888889,470.0
WASP-184 b,0.57,1.33,209.51703166666667,-29.65186891666667,640.0
K2-29 b,0.73,1.19,62.67034416666667,24.4017505,179.4
CoRoT-3 b,21.66,1.01,292.05526749999996,0.12183730555555555,680.0
CoRoT-18 b,3.47,1.31,98.17240708333333,0.03159044444444444,870.0
TOI-3714 b,0.7,1.01,69.55416666666666,39.45805555555556,112.5
Kepler-338 b,0.0963,0.22236,282.9789666666667,40.784353555555555,545.29
Kepler-338 e,0.027,0.139,282.9789666666667,40.784353555555555,545.29
HAT-P-14 b,2.2,1.2,260.1166666666667,38.242222222222225,205.0
GJ 1252 b,0.00658,0.106,306.92533875,-55.54301205555555,20.38
Kepler-6 b,0.67,1.3,296.83724125000003,48.23993319444445,597.122
Kepler-80 b,0.0218,0.2372,296.11258333333336,39.978776027777776,357.0
Kepler-80 c,0.02121,0.2444,296.11258333333336,39.978776027777776,357.0
Kepler-80 d,0.02124,0.1365,296.11258333333336,39.978776027777776,357.0
Kepler-80 e,0.01299,0.14945,296.11258333333336,39.978776027777776,357.0
TOI-5293 A b,0.54,1.06,355.82916666666665,-1.9549999999999998,162.229
Kepler-1859 b,0.00985,0.141,293.98749999999995,46.71805555555556,1331.25
Kepler-1859 c,0.0107,0.153,293.98749999999995,46.71805555555556,1331.25
HATS-32 b,0.92,1.249,346.07509250000004,-20.728069861111113,839.0
MASCARA-5 b,3.14,1.508,316.20416666666665,55.588055555555556,149.6
WASP-10 b,3.06,1.08,348.99291875,31.462859638888887,90.0
HIP 54597 b,2.4,1.18,167.60833333333332,-28.585833333333333,39.7429
TOI-5238 b,0.0747,0.466,223.35833333333332,68.85944444444443,290.646
HIP 65426 b,9.0,1.5,201.1504091666667,-50.504444444444445,111.4
HD 1397 b,0.415,1.026,4.4464675,-65.64109330555556,79.75
LTT 9779 b,0.09225,0.421,358.66753041666664,-36.37207680555556,80.62
KOI-1783 c,0.0472,0.485,289.34144583333335,46.988231750000004,887.81
KOI-1783 b,0.22339,0.79,289.34144583333335,46.988231750000004,887.81
WASP-99 b,2.78,1.1,39.89768125,-49.99197825,159.388
HATS-28 b,0.672,1.194,284.3996883333333,-48.13861111111111,521.0
Gaia-2 b,0.773,1.327,110.73533333333333,67.25266111111111,207.2
HATS-60 b,0.662,1.153,341.3640179166667,-13.008237333333334,493.3
TOI-677 b,1.236,1.17,144.11952708333334,-49.53672402777777,142.5
LHS 475 b,0.002876,0.0883,292.475,-81.44555555555556,12.48
WASP-1 b,0.854,1.483,5.166666666666667,31.990000000000002,380.0
TOI-4127 b,2.3,1.096,105.40416666666667,72.415,319.632
TOI-1789 b,0.7,1.4,142.74166666666667,26.540000000000003,223.55
WASP-162 b,5.2,1.0,168.29288041666666,-16.34225402777778,313.6
HATS-66 b,5.33,1.411,101.39482208333334,-32.11829725,1544.0
Kepler-1761 b,0.00791,0.124,284.1333333333334,49.1425,221.186
HATS-59 b,0.806,1.126,170.3244375,-21.611819,654.9
WASP-62 b,0.57,1.39,87.13997375,-62.011559222222225,160.0
HD 194490 b,11.26401,1.11,307.0,-50.33555555555556,80.2349
MOA-2022-BLG-249L b,0.0152,0.182,268.8666666666667,-27.69388888888889,2000.0
HATS-38 b,0.074,0.614,154.27083333333331,-24.72361111111111,347.7
HAT-P-41 b,0.8,1.685,297.32266625,4.672439861111111,344.0
Kepler-1927 b,0.0362,0.304,296.35416666666663,41.33555555555556,1091.0
XO-5 b,1.077,1.03,116.71650625000001,39.09457236111111,255.0
K2-372 b,0.0283,0.263,130.8,13.009444444444444,463.88
Qatar-6 b,0.668,1.062,222.20833333333334,22.1525,101.14
Kepler-75 b,10.1,1.05,291.1375770833333,36.57735483333334,1140.0
K2-408 b,0.0109,0.15,227.91666666666666,-16.315833333333334,162.306
Kepler-1712 b,0.0184,0.204,285.0,50.14666666666667,156.264
K2-415 b,0.0236,0.091,137.2,11.862222222222222,21.8182
Kepler-98 b,0.011167,0.181349,285.6616445833334,37.96449977777778,437.2
HD 80883 b,5.5,1.14,139.93333333333334,-58.52194444444444,34.6011
TOI-1759 b,0.0214,0.273,326.85,62.75388888888889,40.12
TOI-3819 b,1.11,1.172,121.86250000000001,29.38861111111111,558.141
HAT-P-64 b,0.58,1.703,68.97436166666667,2.431289833333333,651.897
TOI-3629 b,0.26,0.74,359.7916666666667,39.314166666666665,129.7
WASP-45 b,0.964,0.946,5.237475,-34.00173686111111,212.48
Kepler-1739 b,0.0204,0.217,296.23333333333335,47.678888888888885,783.666
K2-390 b,0.0617,0.416,355.70416666666665,-8.411388888888888,456.122
Kepler-1925 b,0.0292,0.268,289.82916666666665,45.10277777777778,1771.31
CFHTWIR-Oph 98 A b,7.8,1.86,246.9333333333333,-22.018888888888892,137.0
KOI-192 b,0.29,1.23,288.25456625,43.70486730555556,1100.0
EPIC 248847494 b,13.0,1.11,159.38925083333334,11.842743166666667,560.0
WASP-97 b,1.32,1.13,24.604402500000003,-54.22790925,151.731
WASP-166 b,0.101,0.63,144.87535833333334,-19.017533916666668,113.0
HD 2685 b,1.17,1.44,7.3289695833333335,-75.695938,197.98
TOI-2136 b,0.0148,0.196,281.175,36.56305555555555,33.36
GJ 3473 b,0.00585,0.113,120.595345,3.338803388888889,27.39
OGLE-2019-BLG-0249L b,7.12,1.13,265.40416666666664,-33.29833333333333,6370.0
HD 109833 c,0.0227,0.231,189.775,-73.42611111111111,79.5561
HD 109833 b,0.0273,0.258,189.775,-73.42611111111111,79.5561
HAT-P-44 b,0.392,1.28,213.1440475,47.01473486111111,374.0
Kepler-1892 b,0.0127,0.164,299.07916666666665,42.018055555555556,851.595
TOI-4201 b,2.48,1.22,90.475,-12.538611111111113,189.011
HD 207897 b,0.05,0.22348,325.18659333333335,84.33348969444444,28.25
WASP-189 b,1.86,1.38,225.68694958333333,-2.9686150000000002,100.01
Kepler-1998 b,0.00049,0.062,283.4291666666667,47.5925,340.965
XO-2N b,0.597,0.973,117.03116250000001,50.21756944444444,148.0
Kepler-7 b,0.44,1.62,288.58150958333334,41.08982372222223,947.508
WASP-56 b,0.571,1.092,183.36621166666666,23.055674972222224,255.0
TOI-2443 b,0.0255,0.247,40.17916666666667,1.1997222222222221,23.9258
WASP-19 b,1.168,1.386,148.416985,-44.34081780555556,250.0
POTS-1 b,2.31,0.941,203.60891875000002,-65.41885447222222,1200.0
HD 135625 b,2.3,1.19,229.45,-44.0775,56.518
HAT-P-65 b,0.527,1.89,315.9054708333333,11.989393944444444,841.0
TOI-2818 b,0.71,1.363,119.05833333333334,-34.88333333333333,312.674
HATS-75 b,0.491,0.884,60.95,-24.59111111111111,195.3
WASP-117 b,0.2755,1.021,36.775405000000006,-49.71546883333333,158.685
AB Pic b,12.0,1.55,94.80380374999999,-57.94568755555556,45.5
K2-295 b,0.335,0.897,19.609902916666666,6.816878222222222,225.7
WASP-81 b,0.729,1.429,304.207875,3.2940151666666666,410.0
TIC 279401253 b,6.14,1.0,57.65833333333333,-14.973888888888888,285.584
TIC 279401253 c,8.02,1.12,57.65833333333333,-14.973888888888888,285.584
NGTS-6 b,1.339,1.326,75.79542833333333,-29.600633555555557,311.042
NGTS-8 b,0.93,1.09,328.9758254166667,-13.931604,434.28
HATS-51 b,0.768,1.41,102.84750541666665,-28.94137622222222,394.0
WASP-153 b,0.39,1.55,279.26242333333334,40.01868944444444,430.0
TOI-4479 b,0.0261,0.2516,316.0958333333333,24.65361111111111,80.6
Kepler-1311 d,0.212,0.862,289.65000000000003,43.824444444444445,866.331
Kepler-1311 b,0.00651,0.111,289.65000000000003,43.824444444444445,866.331
Kepler-1311 c,0.00624,0.109,289.65000000000003,43.824444444444445,866.331
Kepler-1997 b,0.0183,0.218,297.4791666666667,46.58916666666667,1502.34
HATS-34 b,0.941,1.43,0.7744595833333334,-61.46944444444445,532.0
TOI-4600 b,3.02,0.607,258.44999999999993,64.56611111111111,216.056
TOI-4600 c,9.27,0.841,258.44999999999993,64.56611111111111,216.056
Kepler-1989 b,0.0607,0.425,290.73333333333335,44.09138888888889,1252.13
Kepler-1935 b,0.0214,0.223,296.40416666666664,39.72277777777778,904.702
TOI-1860 b,0.0069,0.1169,226.45833333333334,64.04722222222222,45.9
CoRoT-7 b,0.01283,0.15,100.95416666666668,-0.9369444444444444,159.906
CoRoT-7 c,0.02643,0.253,100.95416666666668,-0.9369444444444444,159.906
CoRoT-7 d,0.05393,0.384,100.95416666666668,-0.9369444444444444,159.906
HAT-P-33 b,0.763,1.827,113.18333333333334,33.835,387.0
CoRoT-5 b,0.467,1.388,101.2772525,0.8152518888888889,400.0
GJ 3929 b,0.00381,0.1026,239.57916666666668,35.406666666666666,15.83
Kepler-968 c,0.011,0.151,285.6041666666667,50.11194444444445,290.324
Kepler-968 b,0.0147,0.178,285.6041666666667,50.11194444444445,290.324
Kepler-968 d,0.03467,0.23,285.6041666666667,50.11194444444445,290.324
PDS 70 c,2.0,2.04,212.04231041666668,-40.60206205555556,113.39
PDS 70 b,3.0,2.72,212.04231041666668,-40.60206205555556,113.39
KOI-12 b,1.1,1.23,297.4537225,41.01100763888889,403.99
HIP 19976 b,0.068,0.441,64.25833333333333,-39.20138888888889,40.2707
CoRoT-13 b,1.308,0.885,102.72113583333334,-4.913558305555556,1310.0
K2-417 b,2.2,0.295,350.14166666666665,-9.963333333333333,94.0424
Kepler-1947 b,0.00317,0.09,296.10416666666663,42.3425,468.771
Kepler-1926 b,0.0188,0.207,291.19999999999993,44.16611111111111,667.405
TOI-892 b,0.95,1.07,86.7375,-10.764722222222224,343.84
HAT-P-20 b,7.246,0.867,111.91645291666667,24.336532833333333,70.0
TOI-1937 A b,2.01,1.247,116.37083333333334,-51.61666666666667,415.135
HAT-P-60 b,0.574,1.631,28.282386250000002,52.053894361111105,233.22
GJ 3222 b,0.03694,0.308,50.895833333333336,-39.92388888888888,18.23817
TOI-157 b,1.18,1.286,73.70000000000002,-75.31944444444444,362.1
KOI-142 b,0.0055264,0.37647,291.14809625,40.66939161111111,385.0
Kepler-99 b,0.019346,0.134873,297.35399125000004,41.30005911111111,221.3
TOI-1695 b,0.0173,0.181,21.920833333333334,72.29666666666667,45.1309
Kepler-1729 b,0.0454,0.347,296.6958333333333,42.626111111111115,576.181
NGTS-25 b,0.639,1.023,307.4166666666667,-38.967777777777776,521.233
Kepler-1993 b,0.0506,0.395,293.7958333333333,45.16083333333333,1031.91
Kepler-1834 b,0.00858,0.13,294.6666666666667,39.78388888888889,500.395
KOI-806.03,0.035546,0.355,285.28364416666665,38.94728294444444,924.9
KOI-806.02,2.013248,1.120903,285.28364416666665,38.94728294444444,924.9
KOI-806.01,0.072666,0.801947,285.28364416666665,38.94728294444444,924.9
HIP 35965 b,8.01555,1.12,111.20416666666668,-50.674166666666665,50.1677
COCONUTS-2 b,6.4,1.12,117.30416666666666,-75.29805555555555,10.89
HD 36384 b,6.6,1.13,84.93333333333334,75.04388888888889,209.309
HATS-44 b,0.56,1.067,84.32676625,-26.9725,463.0
HD 156098 b,0.05394,0.384,259.2666666666667,-31.336944444444445,48.249
HD 156098 c,5.22768,1.14,259.2666666666667,-31.336944444444445,48.249
XO-4 b,1.615,1.615,110.38819041666667,58.268086583333336,293.0
WASP-141 b,2.69,1.21,71.82440041666666,-16.884834833333333,570.0
HAT-P-22 b,2.147,1.08,155.68163500000003,50.12835094444444,82.0
TOI-198 b,0.00839,0.128,2.270833333333333,-26.878333333333334,23.7262
TOI-2545 b,0.0252,0.245,135.54583333333332,-2.5791666666666666,107.118
Kepler-1990 c,0.00284,0.106,299.70416666666665,44.43583333333333,392.739
Kepler-1990 b,0.0338,0.349,299.70416666666665,44.43583333333333,392.739
Kepler-56 b,0.0695,0.581,293.75833875,41.871858805555554,936.944
Kepler-56 c,0.569,0.874,293.75833875,41.871858805555554,936.944
HD 15337 b,0.02363,0.146,36.868242083333335,-26.364793972222223,44.87
HD 15337 c,0.02552,0.213,36.868242083333335,-26.364793972222223,44.87
TOI-2180 b,2.755,1.01,277.94166666666666,56.65083333333333,116.3
KOI-183 b,0.595,1.192,292.85573124999996,46.39117211111111,725.0
HD 80606 b,3.94,0.921,140.6541666666667,50.603611111111114,58.4
HD 75302 b,5.4,1.14,132.3,3.485,30.3288
SWEEPS-11,9.7,1.13,269.7625,-28.801666666666666,8500.0
Kepler-511 b,0.104,0.567,282.9458333333334,47.575,651.999
Kepler-511 c,0.0518,0.376,282.9458333333334,47.575,651.999
HAT-P-35 b,1.054,1.332,123.25074416666666,4.7870603888888885,535.0
HAT-P-40 b,0.615,1.73,335.51286458333334,45.45736552777778,501.0
WASP-106 b,1.925,1.085,166.42973458333336,-4.920571861111111,283.0
KMT-2017-BLG-1003L b,0.01633,0.19,265.4125,-23.62611111111111,7090.0
HATS-24 b,2.26,1.395,268.89069708333335,-60.25267575,510.0
Kepler-57 b,0.015814,0.199575,293.64128916666664,44.65704372222222,570.05
Kepler-57 c,0.007759,0.141252,293.64128916666664,44.65704372222222,570.05
HAT-P-61 b,1.057,0.899,75.48024041666667,50.131270722222226,338.84
WASP-7 b,0.96,1.33,311.04258625000006,-38.77476130555555,140.0
HD 307842 b,0.03043,0.172,159.34166666666667,-62.34444444444445,64.5997
Kepler-1941 b,0.0236,0.236,296.625,49.35388888888889,1494.39
NGTS-11 b,0.37,0.823,23.520833333333332,-13.580833333333334,191.5
Kepler-16 (AB) b,0.333,0.7538,289.075,51.7575,60.0
TOI-201 b,0.42,1.0,87.40172416666665,-53.08929091666667,114.2
KPS-1 b,1.09,1.03,165.16742541666667,64.96398475000001,264.69
K2-387 b,0.133,0.653,19.441666666666666,11.368611111111111,266.318
Kepler-95 b,0.040894,0.311666,284.4824520833333,44.39800472222222,456.3
WASP-180 A b,0.9,1.24,123.39229166666667,-0.017249999999999995,255.8
HD 62549 b,8.72588,1.12,116.08333333333333,-4.945833333333334,49.3305
K2-39 b,0.125,0.73,338.36838958333334,-8.977228583333332,255.0
HAT-P-4 b,0.68,1.27,229.99133541666666,36.22964941666667,310.0
WASP-168 b,0.42,1.5,96.74464208333333,-45.17854822222222,319.0
TOI-139 b,0.0208,0.219,336.4041666666667,-33.09027777777778,42.4061
KELT-7 b,1.28,1.533,78.29553625,33.31816755555556,129.0
HD 97658 b,0.023754977,0.213245,168.63817208333333,25.710386638888888,21.11
HATS-62 b,0.179,1.055,312.4493054166667,-23.69652875,530.8
WASP-39 b,0.28,1.27,217.32672958333333,-2.5554991666666664,230.0
WASP-76 b,0.92,1.83,26.63274,2.7005647500000003,120.0
TOI-1231 b,0.0485,0.3256,156.74583333333334,-51.532222222222224,27.4932
GJ 2030 b,0.015,0.181,50.824999999999996,-6.205,37.0788
GJ 2030 c,12.803,1.1,50.824999999999996,-6.205,37.0788
TOI-1820 b,2.3,1.12,187.6875,27.452222222222222,250.0
WASP-120 b,5.01,1.515,62.61606625000001,-44.101784611111114,385.401
Kepler-1879 b,0.0155,0.184,289.3625,41.53333333333333,627.171
Kepler-1996 b,0.018,0.205,285.25416666666666,46.58222222222223,440.561
Kepler-1996 c,0.0261,0.251,285.25416666666666,46.58222222222223,440.561
HD 18599 b,0.07583,0.232,44.2625,-55.80805555555556,38.5653
TOI-908 b,0.05077,0.284,53.15833333333333,-80.74916666666667,175.748
WASP-70 A b,0.59,1.164,315.475,-12.566666666666666,245.0
HAT-P-17 b,0.534,1.01,324.5363795833333,30.488734861111112,90.0
K2-400 b,0.00525,0.104,154.5125,3.6969444444444446,62.3804
CoRoT-19 b,1.11,1.45,97.03357749999999,0.17070341666666666,800.0
EPIC 212587672 c,0.0189,0.207,205.44583333333333,-9.137500000000001,320.07
EPIC 212587672 b,0.00669,0.112,205.44583333333333,-9.137500000000001,320.07
55 Cancri e,0.0251,0.16728,133.149213867555,28.330821361490557,12.5901
WASP-93 b,1.47,1.597,9.458791666666668,51.28876638888889,250.0
HD 100546 b,17.5,6.0,173.35600166666669,-69.80521130555555,97.0
Kepler-1788 b,0.0197,0.212,291.22499999999997,45.778055555555554,560.445
HATS-26 b,0.65,1.75,144.92687,-27.414417222222223,907.0
WASP-83 b,0.3,1.04,190.15206124999997,-18.715702694444442,300.0
WASP-156 b,0.128,0.51,32.78176499999999,2.41802125,140.0
TOI-2803 A b,0.975,1.616,93.11666666666667,-22.5075,494.818
WASP-111 b,1.83,1.442,328.7676783333333,-21.38741875,210.0
HIP 55507 b,8.25957,1.12,170.52083333333334,46.907777777777774,25.4893
WASP-187 b,0.8,1.64,17.474855416666664,25.681695472222223,375.52
TOI-640 b,0.88,1.771,99.73333333333332,-35.35388888888889,341.9
TOI-3023 b,0.62,1.466,165.3166666666667,-71.64333333333335,389.916
TOI-530 b,0.4,0.83,103.4125,12.881666666666668,147.7
TOI-2260 b,0.011,0.1445,247.66666666666669,49.046388888888885,101.3
Kepler-113 b,0.036805,0.165857,287.99791208333335,50.94435208333333,255.9
HD 135872 b,5.489,1.14,229.42083333333332,-4.797499999999999,82.4251
WASP-55 b,0.57,1.3,203.75814041666666,-16.496520472222223,330.0
Qatar-4 b,5.85,1.552,4.859291666666667,44.02763888888889,332.2
K2-260 b,1.42,1.552,76.86732833333332,16.867720833333333,676.32
HD 156668 c,0.0991,0.55,259.41666666666674,29.228055555555553,24.3323
HD 156668 b,0.013,0.167,259.41666666666674,29.228055555555553,24.3323
HATS-9 b,0.837,1.065,290.8101308333333,-19.83365302777778,622.0
WASP-151 b,0.31,1.13,349.06346541666665,0.30673497222222224,458.91
XO-6 b,1.9,2.07,94.79321208333333,73.82766441666666,86.0
WASP-190 b,1.0,1.15,7.709312500000001,-39.42657802777777,550.76
K2-391 b,0.00772,0.122,356.225,-6.298611111111111,507.94
CoRoT-12 b,0.917,1.44,100.76567958333334,-0.70357125,1150.0
Kepler-60 b,0.0129,0.196,288.96124291666666,42.26501402777778,664.24
Kepler-60 c,0.0151,0.212,288.96124291666666,42.26501402777778,664.24
